Date,CCJ,NLR,SPY,URA,URNM
2023-03-03,28.145170211791992,52.43925094604492,386.47998046875,18.971235275268555,31.110158920288086
2023-03-06,27.11122703552246,51.71710205078125,386.7477111816406,18.32339096069336,29.8682918548584
2023-03-07,26.196582794189453,50.50425720214844,380.8193664550781,17.69305992126465,28.789587020874023
2023-03-08,25.997745513916016,50.62461471557617,381.4409484863281,17.649288177490234,28.626420974731445
2023-03-09,26.146873474121094,50.328346252441406,374.4033508300781,17.58800506591797,28.40886878967285
2023-03-10,25.301822662353516,49.6710090637207,369.00091552734375,17.18529510498047,27.71088218688965
2023-03-13,25.222288131713867,49.8376579284668,368.4750061035156,17.211557388305664,27.76527214050293
2023-03-14,25.341590881347656,50.01356506347656,374.5659484863281,17.04521942138672,27.593042373657227
2023-03-15,24.208227157592773,49.16179656982422,372.2232360839844,16.449907302856445,26.278656005859375
2023-03-16,24.46671485900879,49.735816955566406,378.75408935546875,16.633752822875977,26.559661865234375
2023-03-17,24.7947940826416,49.56916427612305,374.3253173828125,16.756315231323242,26.922252655029297
2023-03-20,24.725200653076172,49.81914138793945,377.9246826171875,16.826353073120117,26.967575073242188
2023-03-21,25.252113342285156,50.170955657958984,382.8870544433594,16.992691040039062,27.293907165527344
2023-03-22,24.456771850585938,49.346961975097656,376.3601379394531,16.730052947998047,26.8859920501709
2023-03-23,24.24799346923828,48.597042083740234,377.37762451171875,16.49367904663086,26.550600051879883
2023-03-24,23.900033950805664,48.41187286376953,379.85400390625,16.344852447509766,26.278656005859375
2023-03-27,24.476655960083008,48.893306732177734,380.56427001953125,16.528697967529297,26.586856842041016
2023-03-28,25.162635803222656,49.57842254638672,379.7100524902344,16.887636184692383,27.3392276763916
2023-03-29,25.729318618774414,50.30982971191406,385.2290954589844,17.141521453857422,27.819660186767578
2023-03-30,26.087223052978516,51.11530303955078,387.4846496582031,17.45668601989746,28.390737533569336
2023-03-31,26.017629623413086,51.439353942871094,392.9461364746094,17.44793128967285,28.436063766479492
2023-04-03,26.03751564025879,51.568965911865234,394.4434814453125,17.500457763671875,28.417932510375977
2023-04-04,25.252113342285156,50.8005256652832,392.2550354003906,17.11525535583496,27.76527214050293
2023-04-05,24.953859329223633,50.46722412109375,391.2279968261719,16.677526473999023,26.822540283203125
2023-04-06,25.102985382080078,50.6709098815918,392.7541198730469,16.695035934448242,26.804410934448242
2023-04-10,25.11292839050293,50.86532974243164,393.1572570800781,16.756315231323242,27.085416793823242
2023-04-11,25.172578811645508,51.45786666870117,393.2628173828125,17.04521942138672,27.602108001708984
2023-04-12,25.18252182006836,51.63377380371094,391.6599426269531,17.071483612060547,27.44800567626953
2023-04-13,26.23634910583496,52.44851303100586,396.8622131347656,17.57925033569336,28.218505859375
2023-04-14,26.047456741333008,51.985595703125,395.89276123046875,17.38665008544922,27.874048233032227
2023-04-17,25.88838768005371,51.837459564208984,397.3133544921875,17.26408576965332,27.457073211669922
2023-04-18,25.83867835998535,51.40231704711914,397.5724182128906,17.211557388305664,27.257646560668945
2023-04-19,25.411182403564453,51.23566436767578,397.5053405761719,17.027713775634766,26.994768142700195
2023-04-20,25.411182403564453,51.04124450683594,395.3361511230469,16.905147552490234,26.87692642211914
2023-04-21,25.341590881347656,51.13382339477539,395.6432189941406,16.791337966918945,26.632179260253906
2023-04-24,25.381357192993164,51.004207611083984,396.0559387207031,16.773826599121094,26.65937614440918
2023-04-25,25.94803810119629,50.791263580322266,389.7690124511719,16.835107803344727,26.795345306396484
2023-04-26,26.087223052978516,51.02272415161133,388.11810302734375,16.835107803344727,26.68657112121582
2023-04-27,26.455068588256836,51.49489974975586,395.84478759765625,17.15027618408203,27.293907165527344
2023-04-28,27.329944610595703,52.41147994995117,399.2234191894531,17.509214401245117,28.1459903717041
2023-05-01,27.578487396240234,51.87449264526367,398.8203125,17.26408576965332,27.466135025024414
2023-05-02,26.763263702392578,51.24492263793945,394.3379211425781,16.870128631591797,26.994768142700195
2023-05-03,26.663846969604492,51.198631286621094,391.6311950683594,16.887636184692383,26.840669631958008
2023-05-04,26.455068588256836,51.624515533447266,388.8572082519531,16.992691040039062,27.157934188842773
2023-05-05,27.399538040161133,52.77254867553711,396.0559387207031,17.623022079467773,28.236637115478516
2023-05-08,27.310060501098633,52.85587692260742,396.1615295410156,17.745590209960938,28.40886878967285
2023-05-09,28.35395050048828,53.88355255126953,394.4242858886719,18.13954734802246,29.33346939086914
2023-05-10,28.453367233276367,54.10574722290039,396.2671203613281,18.35841178894043,29.67793083190918
2023-05-11,27.558605194091797,53.235469818115234,395.5760803222656,17.754344940185547,28.735198974609375
2023-05-12,27.548664093017578,53.30953598022461,395.05780029296875,17.78936004638672,28.862106323242188
2023-05-15,27.40947914123535,53.198429107666016,396.4207458496094,17.80687141418457,28.825843811035156
2023-05-16,26.892505645751953,52.19853591918945,393.7715759277344,17.360383987426758,28.019084930419922
2023-05-17,27.121170043945312,52.263343811035156,398.551513671875,17.526723861694336,28.1459903717041
2023-05-18,27.121170043945312,51.71710205078125,402.390869140625,17.56174087524414,28.055343627929688
2023-05-19,26.763263702392578,51.68006896972656,401.80535888671875,17.605512619018555,28.164119720458984
2023-05-22,27.787267684936523,52.67070770263672,401.9685974121094,18.122037887573242,28.916492462158203
2023-05-23,28.15511131286621,52.1614990234375,397.45733642578125,17.89441680908203,28.53577423095703
2023-05-24,27.687849044799805,51.54119110107422,394.5777587890625,17.57925033569336,27.874048233032227
2023-05-25,27.588430404663086,50.8005256652832,397.9948425292969,17.299104690551758,27.357358932495117
2023-05-26,27.190759658813477,50.6801643371582,403.14910888671875,17.29034996032715,27.357358932495117
2023-05-30,26.514719009399414,49.661746978759766,403.3027038574219,16.878881454467773,26.559661865234375
2023-05-31,27.677907943725586,50.587581634521484,401.06634521484375,17.412912368774414,27.647430419921875
2023-06-01,30.12358283996582,52.72625732421875,404.8768005371094,18.47222137451172,29.723255157470703
2023-06-02,29.904865264892578,53.44841003417969,410.7318420410156,18.65606689453125,30.004261016845703
2023-06-05,30.710147857666016,54.142784118652344,409.9447937011719,18.927459716796875,30.4303035736084
2023-06-06,30.421838760375977,53.61505889892578,410.8374328613281,18.927459716796875,30.312458038330078
2023-06-07,29.636436462402344,53.69838333129883,409.4168395996094,18.708595275878906,29.913612365722656
2023-06-08,30.431779861450195,54.4205322265625,411.8931884765625,19.17258644104004,30.81102180480957
2023-06-09,30.58090591430664,54.6057014465332,412.6322326660156,19.17258644104004,30.70224380493164
2023-06-12,31.76397705078125,55.77225875854492,416.3756103515625,19.767902374267578,31.69029998779297
2023-06-13,31.39613151550293,55.66115188598633,419.1207580566406,19.715375900268555,31.472747802734375
2023-06-14,31.028284072875977,55.17046356201172,419.619873046875,19.461490631103516,30.910734176635742
2023-06-15,31.455781936645508,55.76299285888672,424.8221435546875,19.63658332824707,31.472747802734375
2023-06-16,31.575084686279297,56.09629440307617,423.3751525878906,19.74163818359375,31.608718872070312
2023-06-20,31.76397705078125,55.68893051147461,421.1785888671875,19.61907196044922,31.191741943359375
2023-06-21,31.167470932006836,55.51301574707031,419.0205993652344,19.531526565551758,31.019512176513672
2023-06-22,30.69026756286621,54.64273452758789,420.5331726074219,19.137571334838867,30.285266876220703
2023-06-23,29.72591209411621,53.781707763671875,417.3538818359375,18.65606689453125,29.786706924438477
2023-06-26,29.735855102539062,53.837257385253906,415.64874267578125,18.67357635498047,29.87735366821289
2023-06-27,29.407777786254883,54.3094367980957,420.2055358886719,18.568519592285156,29.65980339050293
2023-06-28,29.84521484375,54.40201950073242,420.4175109863281,18.699840545654297,29.904550552368164
2023-06-29,30.700204849243164,54.568668365478516,422.0745544433594,18.813650131225586,30.13117027282715
2023-06-30,31.147586822509766,55.003814697265625,427.0552978515625,18.99749755859375,30.4303035736084
2023-07-03,30.56102180480957,55.09639358520508,427.5466613769531,18.90995216369629,30.239944458007812
2023-07-05,30.322420120239258,54.763099670410156,426.9108581542969,18.717348098754883,30.067712783813477
2023-07-06,29.119464874267578,53.56876754760742,423.56781005859375,17.850643157958984,28.77145767211914
2023-07-07,29.4177188873291,54.33720779418945,422.4984436035156,18.26211166381836,29.2337589263916
2023-07-10,30.173294067382812,54.58718490600586,423.56781005859375,18.50723648071289,29.732318878173828
2023-07-11,31.028284072875977,55.33711242675781,426.265380859375,18.892440795898438,30.149295806884766
2023-07-12,31.266889572143555,56.04074478149414,429.6950378417969,19.067533493041992,30.466562271118164
2023-07-13,32.15170669555664,56.920284271240234,433.1054382324219,19.610319137573242,31.345842361450195
2023-07-14,31.356367111206055,55.790767669677734,432.835693359375,19.006250381469727,30.44843101501465
2023-07-17,31.445838928222656,55.864837646484375,434.3386535644531,19.155078887939453,30.593467712402344
2023-07-18,32.74821472167969,56.27220153808594,437.5660705566406,19.452735900878906,31.227998733520508
2023-07-19,32.728328704833984,56.24443054199219,438.5390625,19.43522834777832,30.96512222290039
2023-07-20,32.668678283691406,56.253684997558594,435.62957763671875,19.251380920410156,30.548147201538086
2023-07-21,32.4499626159668,55.837066650390625,435.62957763671875,18.988744735717773,30.167423248291016
2023-07-24,32.77804183959961,55.97593688964844,437.57568359375,19.12006187438965,30.32152557373047
2023-07-25,33.33477783203125,56.744384765625,438.7702941894531,19.566545486450195,31.173606872558594
2023-07-26,33.54356002807617,56.383304595947266,438.83770751953125,19.33892822265625,30.829151153564453
